sku_nbr,sub_class,sales_units,month,sku_name,model_type
188166,026-001-003-PVC FITTINGS,61112.53984584528,2026-12-01,1/2_PVC_CAP_SLIP,prophet
188166,026-001-003-PVC FITTINGS,56864.12481973675,2027-01-01,1/2_PVC_CAP_SLIP,prophet
188166,026-001-003-PVC FITTINGS,68649.0938033883,2027-02-01,1/2_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,152194.90429363973,2026-03-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,128393.08919337305,2026-04-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,132678.33817444005,2026-05-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,155436.10347209658,2026-06-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,114690.84498966127,2026-07-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,99450.17874347711,2026-08-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,117891.22120677964,2026-09-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,79642.31705810828,2026-10-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,69248.47855853612,2026-11-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,99113.1317673618,2026-12-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,88107.73473132991,2027-01-01,3/4_PVC_CAP_SLIP,prophet
188174,026-001-003-PVC FITTINGS,104703.9335958566,2027-02-01,3/4_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,69908.65665918599,2026-03-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,60524.74320832795,2026-04-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,61338.86105869347,2026-05-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,68850.19820785665,2026-06-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,50234.210899770296,2026-07-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,48966.71252106498,2026-08-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,59567.836040498754,2026-09-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,42556.19384166885,2026-10-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,38130.288910338415,2026-11-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,49770.21968553328,2026-12-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,44348.49899132588,2027-01-01,1_PVC_CAP_SLIP,prophet
188182,026-001-003-PVC FITTINGS,51517.76010116469,2027-02-01,1_PVC_CAP_SLIP,prophet
188239,026-001-005-ABS FITTINGS,85551.66777715574,2026-03-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,60649.66184474733,2026-04-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,59220.53810268739,2026-05-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,77373.15466151232,2026-06-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,60692.986222762396,2026-07-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,58676.73930444387,2026-08-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,77057.28771892027,2026-09-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,58097.64024898239,2026-10-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,53792.23180339481,2026-11-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,72222.92021077516,2026-12-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,59598.32874139567,2027-01-01,11/2_ABS_COUPLING_HXH,prophet
188239,026-001-005-ABS FITTINGS,60845.15005120833,2027-02-01,11/2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,77427.48031777213,2026-03-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,61790.786555749946,2026-04-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,62161.21334813938,2026-05-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,76202.56794246532,2026-06-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,61303.11000129739,2026-07-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,60137.95523652233,2026-08-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,77235.22375956965,2026-09-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,58801.22449273892,2026-10-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,55962.61692819399,2026-11-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,71397.47929110537,2026-12-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,59363.79328259091,2027-01-01,2_ABS_COUPLING_HXH,prophet
188247,026-001-005-ABS FITTINGS,61118.64778008753,2027-02-01,2_ABS_COUPLING_HXH,prophet
188255,026-001-005-ABS FITTINGS,36103.75146269337,2026-03-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,26786.751462693363,2026-04-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,25807.751462693366,2026-05-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,33273.75146269337,2026-06-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,26198.751462693366,2026-07-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,26682.75146269337,2026-08-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,35164.75146269337,2026-09-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,23542.75146269337,2026-10-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,21028.75146269337,2026-11-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,30149.75146269337,2026-12-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,22426.75146269337,2027-01-01,3_ABS_COUPLING_HXH,SARIMA
188255,026-001-005-ABS FITTINGS,24833.75146269337,2027-02-01,3_ABS_COUPLING_HXH,SARIMA
188263,026-001-005-ABS FITTINGS,13779.719811018533,2026-03-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,11363.19605665455,2026-04-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,11284.155176595576,2026-05-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,13170.814609116274,2026-06-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,10605.527649397358,2026-07-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,11346.291670445531,2026-08-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,14032.33915889385,2026-09-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,10007.242816025078,2026-10-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,8940.52609462615,2026-11-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,11035.126806333143,2026-12-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,9118.832306846849,2027-01-01,4_ABS_COUPLING_HXH,prophet
188263,026-001-005-ABS FITTINGS,9486.757712190742,2027-02-01,4_ABS_COUPLING_HXH,prophet
188271,026-001-005-ABS FITTINGS,19519.716014984748,2026-03-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,14935.086577516693,2026-04-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,14812.808881914689,2026-05-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,18216.79401486041,2026-06-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,15206.471384167446,2026-07-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,14856.083597361727,2026-08-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,19166.998005794252,2026-09-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,15098.167002105993,2026-10-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,14140.42993573662,2026-11-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,18661.27584968272,2026-12-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,15792.849168093218,2027-01-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188271,026-001-005-ABS FITTINGS,16811.83068260887,2027-02-01,2X11/2_ABS_FLUSH_BUSHING_SPGXH,SARIMA
188344,026-001-005-ABS FITTINGS,8321.929261260633,2026-03-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,6654.763318140373,2026-04-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,6513.0687860111975,2026-05-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,7645.708644281564,2026-06-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,6069.5759280668535,2026-07-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,5842.485903843264,2026-08-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,7588.167417989561,2026-09-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,5937.801414022179,2026-10-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,5903.490603756885,2026-11-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,7504.353782140619,2026-12-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,6102.043799651069,2027-01-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188344,026-001-005-ABS FITTINGS,6540.962314256657,2027-02-01,11/2_ABS_MALE_ADAPTER_HXMPT,prophet
188387,026-001-005-ABS FITTINGS,9701.684140832787,2026-03-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,7717.4970089293365,2026-04-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,7716.499899084524,2026-05-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,9314.362515169332,2026-06-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,7248.813354061057,2026-07-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,7094.952065217085,2026-08-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,8851.80993950561,2026-09-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,6829.230088750667,2026-10-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,6548.8457454614745,2026-11-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,7941.478020613995,2026-12-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,6569.9942579447215,2027-01-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188387,026-001-005-ABS FITTINGS,6528.685293478023,2027-02-01,11/2_ABS_FEMALE_ADAPTER_HXFPT,prophet
188409,026-001-005-ABS FITTINGS,5680.576979300259,2026-03-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4501.829138335148,2026-04-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4390.287544345979,2026-05-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4968.7775954846475,2026-06-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4127.039335659738,2026-07-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4144.894245151363,2026-08-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,5463.856608921507,2026-09-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4048.158396450441,2026-10-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,3623.4415727803803,2026-11-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4882.935845779,2026-12-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,3929.37606950295,2027-01-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188409,026-001-005-ABS FITTINGS,4252.687635579206,2027-02-01,3_ABS_FEMALE_ADAPTER_HXFPT,SARIMA
188425,026-001-005-ABS FITTINGS,4231.087290945621,2026-03-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,3013.221726437772,2026-04-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,2849.6873413639964,2026-05-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,3566.7718616189136,2026-06-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,2703.82700881638,2026-07-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,2553.127798714501,2026-08-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,3506.5996372966133,2026-09-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,2584.602922736349,2026-10-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,2224.6166288178583,2026-11-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,3073.857037330232,2026-12-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,2226.443544175082,2027-01-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188425,026-001-005-ABS FITTINGS,2319.6548113201497,2027-02-01,11/2_ABS_CLEANOUT_ADAPTER_SPGXFPT,prophet
188476,026-001-005-ABS FITTINGS,4564.694532035781,2026-03-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3583.4760688188408,2026-04-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3560.6288581869826,2026-05-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,4396.870943991264,2026-06-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3409.04894535041,2026-07-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3580.7365338116238,2026-08-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,4570.986711355281,2026-09-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3263.3789827605247,2026-10-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3076.7106709993514,2026-11-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,4064.570645574604,2026-12-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3391.900623466485,2027-01-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188476,026-001-005-ABS FITTINGS,3265.613646804816,2027-02-01,11/2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,6716.224159409677,2026-03-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,5262.459777709741,2026-04-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,5325.870218658481,2026-05-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,6362.694544846005,2026-06-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,4981.000854792761,2026-07-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,5021.86853038605,2026-08-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,6512.093448058032,2026-09-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,4855.105958674898,2026-10-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,4755.427736584625,2026-11-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,6200.450647968242,2026-12-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,5113.350760482457,2027-01-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188484,026-001-005-ABS FITTINGS,5368.998107843684,2027-02-01,2_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,7318.559475763291,2026-03-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,5675.8445977574265,2026-04-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,5651.337733499004,2026-05-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,6401.0873407718345,2026-06-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,5290.466553084989,2026-07-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,5204.249221908148,2026-08-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,7062.10512133207,2026-09-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,5252.435457276498,2026-10-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,4794.396823559565,2026-11-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,6095.387840418025,2026-12-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,5333.11766422304,2027-01-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188492,026-001-005-ABS FITTINGS,5566.3041936514,2027-02-01,3_ABS_CLEANOUT_PLUG_MPT,prophet
188514,026-001-005-ABS FITTINGS,30205.947146596736,2026-03-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,21236.66943489331,2026-04-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,22614.606640357222,2026-05-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,29137.873427920178,2026-06-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,23768.86090164157,2026-07-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,22824.151053622667,2026-08-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,29602.67830126737,2026-09-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,22203.342390820457,2026-10-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,21167.310983817235,2026-11-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,26358.774155552077,2026-12-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,22836.224250216743,2027-01-01,11/2_ABS_EL_45DEG_HXH,prophet
188514,026-001-005-ABS FITTINGS,24139.166340241754,2027-02-01,11/2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,32257.910716198945,2026-03-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,25719.407526984196,2026-04-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,25119.527729372086,2026-05-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,30933.374467395148,2026-06-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,25075.959496052383,2026-07-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,25101.2934533546,2026-08-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,31941.15191614781,2026-09-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,24648.082606605152,2026-10-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,23363.202405460466,2026-11-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,30309.142584654895,2026-12-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,25478.282299118087,2027-01-01,2_ABS_EL_45DEG_HXH,prophet
188522,026-001-005-ABS FITTINGS,26184.76015159809,2027-02-01,2_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,11677.336149616862,2026-03-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,9053.40883176185,2026-04-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,8806.691364087044,2026-05-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,10829.203612078913,2026-06-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,9165.843030262007,2026-07-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,9156.030571588039,2026-08-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,11669.990759549324,2026-09-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,8669.875643925969,2026-10-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,7867.627891691317,2026-11-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,9858.72345860586,2026-12-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,8513.594371715166,2027-01-01,3_ABS_EL_45DEG_HXH,prophet
188530,026-001-005-ABS FITTINGS,8771.948722546655,2027-02-01,3_ABS_EL_45DEG_HXH,prophet
188557,026-001-005-ABS FITTINGS,15812.636256765276,2026-03-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,12193.102740597735,2026-04-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,11872.191719384338,2026-05-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,14900.938578632687,2026-06-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,11499.420551197321,2026-07-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,11272.259182634978,2026-08-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,14627.07266165396,2026-09-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,11358.999315141647,2026-10-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,10597.413766052814,2026-11-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,14105.293497247492,2026-12-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,11016.709077273124,2027-01-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188557,026-001-005-ABS FITTINGS,11801.239531457273,2027-02-01,11/2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,16316.315352238518,2026-03-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,11972.094493232307,2026-04-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,12683.836612741146,2026-05-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,15061.41968567167,2026-06-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,12181.249044567245,2026-07-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,11636.643903207032,2026-08-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,15631.051382596152,2026-09-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,11228.118079116743,2026-10-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,10232.027971646483,2026-11-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,14374.936136797101,2026-12-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,11853.194430279085,2027-01-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188565,026-001-005-ABS FITTINGS,12002.983884908052,2027-02-01,2_ABS_EL_45DEG_STREET_HXSPG,SARIMA
188573,026-001-005-ABS FITTINGS,5800.046995806228,2026-03-01,3_ABS_EL_45DEG_STREET_HXSPG,SARIMA
